spectra,Se_real,Se_predicted,LOD_real,LOD_predicted,UNC_real,UNC_predicted,mask,Se_ratio
4e_synth_02758,0.7778,0.79016685,0.01686,0.019111864,0.01456,0.015239883,train,1.01589978768115
4e_synth_02759,0.6315,0.6344569,0.0245,0.025979552,0.01357,0.01462967,train,1.0046823007760308
4e_synth_02760,0.6265,0.63589287,0.021609999999999997,0.021463193,0.0134,0.013948293,train,1.0149926066113204
4e_synth_02761,0.6774,0.67484987,0.02354,0.024291672,0.01357,0.01424025,train,0.9962354116042808
4e_synth_02762,0.5064,0.51075923,0.0295,0.023951191,0.01223,0.012126825,train,1.0086082828365044
4e_synth_02763,0.5129,0.5136764,0.01599,0.01663131,0.01284,0.013393432,train,1.0015137550263267
4e_synth_02764,0.5743,0.578182,0.03404,0.033463873,0.01516,0.016085014,train,1.0067595020727933
4e_synth_02765,0.6996,0.6935876,0.03233,0.033382587,0.0162,0.01737469,train,0.9914059479486063
4e_synth_02766,0.7655,0.78706247,0.02114,0.021859199,0.01547,0.016800543,train,1.0281678199145157
4e_synth_02767,0.6339,0.6312388,0.01791,0.01799709,0.0119,0.013114697,train,0.9958018901540308
4e_synth_02768,0.6434,0.6404451,0.0206,0.020754136,0.01301,0.013385109,train,0.9954073876003542
4e_synth_02769,0.5881,0.5841746,0.02111,0.020632938,0.01435,0.013985753,train,0.9933252396216261
4e_synth_02770,0.5362,0.54455537,0.026930000000000003,0.027253829,0.01259,0.012651949,train,1.0155825550900337
4e_synth_02771,0.6817,0.68882155,0.022790000000000005,0.022760421,0.015380000000000001,0.016120506,train,1.010446756907672
4e_synth_02772,0.6631,0.664659,0.03696,0.038754582,0.01861,0.017886803,train,1.0023511133839724
4e_synth_02773,0.5889,0.60430557,0.05264,0.0507332,0.01905,0.01956151,train,1.0261599004197797
4e_synth_02774,0.633,0.63008285,0.05286,0.049368452,0.01917,0.019279946,train,0.9953915413710367
4e_synth_02775,0.5123,0.5183128,0.01416,0.015687406,0.01294,0.013972601,train,1.0117368960599287
4e_synth_02776,0.6073,0.611711,0.027410000000000004,0.026845276,0.013940000000000001,0.014415113,train,1.0072633381163134
4e_synth_02777,0.6737,0.6857642,0.02358,0.023750197,0.01407,0.01444413,train,1.017907367574367
4e_synth_02778,0.7315,0.7375816,0.0871,0.08579487,0.0244,0.024361737,train,1.0083138901977122
4e_synth_02779,0.6936,0.70321965,0.02103,0.019667769,0.01527,0.015585164,train,1.0138691640367694
4e_synth_02780,0.5476,0.5516287,0.01342,0.013962543,0.01008,0.010802201,train,1.0073570285599278
4e_synth_02781,0.6048,0.6156215,0.028860000000000004,0.029844437,0.01407,0.014668784,train,1.0178927036504897
4e_synth_02782,0.6096,0.62281334,0.019,0.019178834,0.0126,0.012351874,train,1.0216754330737696
4e_synth_02783,0.7393,0.74123704,0.05368,0.047884222,0.02356,0.021004464,train,1.0026201059575433
4e_synth_02784,0.6768,0.6782912,0.02072,0.019745039,0.01474,0.014225445,train,1.0022033120441662
4e_synth_02785,0.5807,0.57672906,0.027290000000000002,0.028192397,0.01477,0.014045377,train,0.9931618033741353
4e_synth_02786,0.5452,0.53947055,0.02556,0.023573104,0.01984,0.021227624,train,0.9894911104147694
4e_synth_02787,0.6923,0.6974296,0.02247,0.023657981,0.01957,0.020164883,train,1.0074095007623531
4e_synth_02788,0.6264,0.61992157,0.05756,0.058381747,0.02703,0.026749505,train,0.9896576709065249
4e_synth_02789,0.6685,0.6605427,0.05854,0.058207568,0.019480000000000004,0.019885305,train,0.9880968235104318
4e_synth_02790,0.4909,0.495667,0.01998,0.019305896,0.01124,0.010965973,train,1.0097107568664303
4e_synth_02791,0.4627,0.46563894,0.01819,0.019537421,0.01013,0.0105557,train,1.0063517085929294
4e_synth_02792,0.6172,0.6173761,0.025440000000000004,0.027847655,0.01502,0.013973473,train,1.000285303136859
4e_synth_02793,0.5689,0.5847627,0.0227,0.023737637,0.01285,0.014881181,train,1.027883094483173
4e_synth_02794,0.7085,0.7166972,0.01067,0.013051033,0.01462,0.0152367605,train,1.0115698179730919
4e_synth_02795,0.6692,0.68021536,0.0208,0.021454211,0.01458,0.014769422,train,1.0164604882458619
4e_synth_02796,0.8646,0.87110555,0.01911,0.019371793,0.01798,0.017703561,train,1.0075243485075938
4e_synth_02797,0.7756,0.7929537,0.02062,0.021762758,0.01475,0.01568205,train,1.0223745869385208
4e_synth_02798,0.6017,0.6131226,0.0515,0.0513278,0.02252,0.021882597,train,1.018983849818195
4e_synth_02799,0.5365,0.53740317,0.025600000000000005,0.025664091,0.01289,0.012884382,train,1.0016834413683093
4e_synth_02800,0.5175,0.52054036,0.027180000000000003,0.027096204,0.01236,0.012458627,train,1.0058750852870482
4e_synth_02801,0.5519,0.5492764,0.02679,0.023885217,0.025500000000000002,0.023294348,train,0.995246261158463
4e_synth_02802,0.6914,0.7031739,0.023,0.024795126,0.01765,0.018362423,train,1.017029036460393
4e_synth_02803,0.6213,0.628837,0.02195,0.02296868,0.01393,0.015059952,train,1.0121309985558844
4e_synth_02804,0.7443,0.7569585,0.02328,0.025133941,0.015440000000000002,0.01664753,train,1.017007234515193
4e_synth_02805,0.5878,0.58842117,0.025210000000000003,0.027120065,0.013209999999999998,0.01355509,train,1.0010567641087884
4e_synth_02806,0.5916,0.6003769,0.03554,0.034047525,0.014899999999999998,0.015283001,train,1.0148358756098255
4e_synth_02807,0.6722,0.667907,0.02453,0.022475872,0.01289,0.014211128,train,0.9936135072716642
4e_synth_02808,0.5735,0.5812683,0.0481,0.04484137,0.01567,0.016962769,train,1.0135454412325633
4e_synth_02809,0.6293,0.6304011,0.03693,0.03757676,0.017,0.01715866,train,1.0017496820059146
4e_synth_02810,0.5266,0.52544975,0.02601,0.02540455,0.01201,0.0119481385,train,0.9978157098511531
4e_synth_02811,0.622,0.62303245,0.02502,0.025297549,0.01334,0.013707482,train,1.0016598885465664
4e_synth_02812,0.5147,0.5268707,0.04593,0.04880018,0.01549,0.016902473,train,1.023646255175952
4e_synth_02813,0.7336,0.7548533,0.04494,0.044117585,0.01939,0.02006217,train,1.0289712489106273
4e_synth_02814,0.7276,0.7307012,0.027360000000000002,0.026444577,0.029000000000000005,0.02895394,train,1.0042622431481913
4e_synth_02815,1.141,1.1457691,0.024370000000000003,0.02502269,0.02069,0.021668792,train,1.004179771483519
4e_synth_02816,0.5654,0.5859921,0.06327,0.06430786,0.01883,0.019561289,train,1.036420406534514
4e_synth_02817,0.5926,0.6002578,0.03052,0.030330602,0.014899999999999998,0.014251632,train,1.0129223994777445
4e_synth_02818,0.5456,0.557657,0.02583,0.027137764,0.013750000000000002,0.012959534,train,1.0220986132747618
4e_synth_02819,0.5445,0.5506256,0.01957,0.020965748,0.01189,0.011864174,train,1.0112499949908016
4e_synth_02820,0.5268,0.52227473,0.0191,0.019477956,0.01197,0.011787032,train,0.9914098948172393
4e_synth_02821,0.5148,0.5323944,0.026050000000000004,0.026825145,0.01205,0.012533684,train,1.034177174008717
4e_synth_02822,0.6978,0.7152736,0.028860000000000004,0.02979001,0.024659999999999998,0.0261406,train,1.025041012751677
4e_synth_02823,0.8202,0.8379713,0.09428,0.09438761,0.03195,0.030919878,train,1.0216670686284148
4e_synth_02824,0.568,0.5702865,0.027230000000000004,0.027033042,0.01437,0.013385675,train,1.004025549955771
4e_synth_02825,0.5158,0.5084012,0.01962,0.020718692,0.01131,0.010858112,train,0.9856557097255652
4e_synth_02826,0.5661,0.56946677,0.03592,0.034842964,0.02251,0.019523937,train,1.005947305591383
4e_synth_02827,0.7988,0.8153461,0.09211,0.09334196,0.02886,0.029649293,train,1.02071372281926
4e_synth_02828,0.8894,0.8764173,0.09797,0.09616999,0.03563,0.033268213,train,0.9854028325202038
4e_synth_02829,0.6088,0.6301311,0.02053,0.021742914,0.01336,0.013909449,train,1.0350379852991693
4e_synth_02830,0.4398,0.450554,0.01764,0.017463561,0.01113,0.010314247,train,1.0244520537795776
4e_synth_02831,0.6807,0.7030677,0.029430000000000005,0.029661715,0.02423,0.025035936,train,1.032859879442296
4e_synth_02832,1.159,1.1958823,0.021670000000000002,0.024661971,0.02109,0.02195961,train,1.0318225370181646
4e_synth_02833,0.844,0.8347705,0.0252,0.023835257,0.01591,0.01639658,train,0.9890645742416382
4e_synth_02834,0.576,0.5908248,0.01358,0.01467965,0.01211,0.011927399,train,1.0257374702228441
4e_synth_02835,0.6047,0.6145071,0.06173,0.05933791,0.03226,0.030596405,train,1.0162180901677702
4e_synth_02836,0.6731,0.6806887,0.0345,0.0333656,0.01604,0.01744589,train,1.0112742225795457
4e_synth_02837,0.5647,0.5678865,0.01926,0.021108076,0.01378,0.014543364,train,1.0056427691665524
4e_synth_02838,1.137,1.1395364,0.02242,0.024394957,0.02072,0.020857215,train,1.0022307658468095
4e_synth_02839,0.8552,0.86612415,0.01839,0.01755273,0.01706,0.01784776,train,1.0127737992717576
4e_synth_02840,0.6838,0.6932918,0.03156,0.03243653,0.01651,0.016747018,train,1.0138809349704954
4e_synth_02841,0.5611,0.5568105,0.01701,0.01604148,0.01078,0.01092028,train,0.9923551920114236
4e_synth_02842,0.5232,0.52638847,0.0131,0.013434805,0.009854,0.009772103,train,1.0060941635286407
4e_synth_02843,0.7124,0.72142226,0.027320000000000004,0.027937114,0.02966,0.0306221,train,1.0126645915766634
4e_synth_02844,0.5333,0.5413176,0.02358,0.025568817,0.01264,0.013164129,train,1.0150339061136924
4e_synth_02845,0.6287,0.6330905,0.01366,0.015149369,0.01103,0.012037822,train,1.0069834516673013
4e_synth_02846,0.7484,0.75496936,0.03799,0.033822883,0.01822,0.017816994,train,1.0087778707164803
4e_synth_02847,0.7171,0.7150823,0.024490000000000005,0.025204029,0.01573,0.015687041,train,0.9971862889253816
4e_synth_02848,0.6003,0.5974615,0.03182,0.032567244,0.015149999999999999,0.0153143,train,0.9952715669257353
4e_synth_02849,0.6133,0.6100687,0.05851,0.05758008,0.02791,0.02971771,train,0.9947312552680516
4e_synth_02850,0.6078,0.61052114,0.05663,0.054644927,0.02456,0.024161296,train,1.0044770281579236
4e_synth_02851,0.9523999999999999,0.96511143,0.04265,0.041984294,0.02259,0.021611901,train,1.0133467392478857
4e_synth_02852,0.5621,0.5759677,0.025280000000000004,0.027592938,0.01663,0.01671633,train,1.0246712846319947
4e_synth_02853,0.6037,0.60502255,0.01631,0.018060375,0.01163,0.011402246,train,1.002190739819797
4e_synth_02854,0.601,0.5953752,0.05458,0.05305312,0.01933,0.019044504,train,0.9906408989092277
4e_synth_02855,0.6251,0.63552374,0.01489,0.016622849,0.01283,0.0130260885,train,1.016675310313387
4e_synth_02856,0.8025,0.8111325,0.04667,0.045540795,0.02176,0.0216896,train,1.0107569976759105
4e_synth_02857,0.7018,0.71486086,0.02427,0.025446806,0.01445,0.015593767,train,1.01861051087639
4e_synth_02858,0.6963,0.7093339,0.0478,0.044107288,0.01879,0.018108686,train,1.0187187945382203
4e_synth_02859,0.6431,0.6402613,0.06466,0.06262834,0.019860000000000003,0.019845093,train,0.9955859002605825
4e_synth_02860,0.5381,0.5354458,0.03851,0.03630274,0.01593,0.016383324,train,0.9950674769825661
4e_synth_02861,0.6362,0.6408155,0.01981,0.021478351,0.01278,0.013133649,train,1.0072547885015752
4e_synth_02862,0.4972,0.49859723,0.01725,0.019073272,0.01086,0.010971032,train,1.0028102061293918
4e_synth_02863,0.6632,0.6778219,0.0352,0.032425076,0.0173,0.016882358,train,1.0220474587131034
4e_synth_02864,0.7873,0.7985641,0.02399,0.024791887,0.01618,0.016025124,train,1.0143072226897563
4e_synth_02865,0.6154,0.62032074,0.022899999999999997,0.021898828,0.0136,0.014505302,train,1.0079959983131428
4e_synth_02866,0.9697,0.96318686,0.01914,0.01648427,0.02187,0.022750948,train,0.9932833454517208
4e_synth_02867,0.4649,0.46877995,0.01117,0.012790489,0.00821,0.008865834,train,1.0083457761540109
4e_synth_02868,0.6297,0.6399932,0.05532,0.0560199,0.0176,0.018823473,train,1.0163461819364472
4e_synth_02869,0.463,0.4597673,0.0313,0.028910603,0.01239,0.0121742105,train,0.9930179520765596
4e_synth_02870,0.6359,0.64403826,0.0204,0.02127975,0.01335,0.0141113,train,1.0127980185297416
4e_synth_02871,0.6271,0.61922556,0.01686,0.018560413,0.01195,0.012274468,train,0.987443089808332
4e_synth_02872,0.4881,0.49356633,0.043,0.04188107,0.01527,0.015286864,train,1.0111992096856979
4e_synth_02873,0.7837,0.79369795,0.02912,0.029735759,0.01657,0.017344287,train,1.0127573730052088
4e_synth_02874,0.5625,0.55498064,0.02216,0.022936715,0.01257,0.012719243,train,0.9866322411431206
4e_synth_02875,0.7126,0.715487,0.027680000000000003,0.028436512,0.024659999999999998,0.025704937,train,1.0040513658804604
4e_synth_02876,0.8401,0.86087984,0.0231,0.02197671,0.01759,0.018360326,train,1.0247349582985887
4e_synth_02877,0.5622,0.5682401,0.02608,0.027343128,0.013250000000000001,0.013934874,train,1.0107436963817225
4e_synth_02878,0.5921,0.59159577,0.0439,0.043439034,0.01772,0.017587459,train,0.9991484021761997
4e_synth_02879,0.762,0.78392667,0.01624,0.018528823,0.01437,0.014823274,train,1.0287751519461004
4e_synth_02880,0.6828,0.6790953,0.027050000000000005,0.027173575,0.01798,0.018061575,train,0.9945742938695907
4e_synth_02881,0.6415,0.6360167,0.02722,0.029022578,0.01382,0.015024911,train,0.9914524185406632
4e_synth_02882,0.5955,0.62003905,0.029830000000000002,0.026969701,0.01374,0.01517896,train,1.0412074656770771
4e_synth_02883,0.5938,0.5943355,0.026230000000000003,0.027013443,0.01341,0.013586882,train,1.0009018127747198
4e_synth_02884,0.641,0.6389414,0.0186,0.018749919,0.01229,0.012726525,train,0.996788466776403
4e_synth_02885,0.5868,0.58599365,0.03589,0.03507063,0.01558,0.015184674,train,0.9986258479471344
4e_synth_02886,0.594,0.60841167,0.02502,0.026146583,0.01383,0.0150385415,train,1.0242620702544447
4e_synth_02887,0.6323,0.63617575,0.03411,0.036746353,0.01725,0.017692253,train,1.0061296088661968
4e_synth_02888,0.5907,0.5896844,0.02291,0.02430553,0.01292,0.013136434,train,0.9982807292780013
4e_synth_02889,0.6261,0.63774216,0.01313,0.014424792,0.01721,0.017892359,train,1.0185947320728215
4e_synth_02890,0.6345,0.6288733,0.01703,0.018091066,0.012269999999999998,0.012558124,train,0.9911320545806765
4e_synth_02891,0.6966,0.69779503,0.02139,0.021600861,0.01523,0.015837187,train,1.0017155231910637
4e_synth_02892,0.659,0.6564306,0.02328,0.02438171,0.01356,0.013866242,train,0.996101065362169
4e_synth_02893,0.6702,0.67433107,0.02029,0.021326382,0.01443,0.014053171,train,1.0061639346353548
4e_synth_02894,0.583,0.5867433,0.02032,0.022843476,0.01205,0.012573145,train,1.0064207464712154
4e_synth_02895,0.5736,0.5922671,0.01807,0.01775144,0.01198,0.011537974,train,1.0325437518177005
4e_synth_02896,1.098,1.0963454,0.03311,0.035539765,0.023789999999999995,0.02483063,train,0.9984931007760469
4e_synth_02897,0.6362,0.6372671,0.02016,0.021868875,0.0128,0.01363845,train,1.0016773227474594
4e_synth_02898,0.5929,0.60764647,0.02284,0.020807844,0.012329999999999999,0.012455745,train,1.0248717579718565
4e_synth_02899,0.6234,0.6389456,0.01274,0.012826927,0.01794,0.018514955,train,1.0249367653654293
4e_synth_02900,1.192,1.2000654,0.02315,0.024968669,0.019529999999999995,0.022231482,train,1.0067662536697901
4e_synth_02901,0.7978,0.82325315,0.02083,0.0223233,0.01637,0.016942116,train,1.0319041799381283
4e_synth_02902,0.6445,0.651358,0.02293,0.021520998,0.012959999999999998,0.014621982,train,1.0106408198366248
4e_synth_02903,1.065,1.06288,0.033359999999999994,0.033740804,0.02275,0.023329724,train,0.9980094264930404
4e_synth_02904,0.6205,0.6216807,0.01633,0.016118009,0.01247,0.013702859,train,1.0019027831379586
4e_synth_02905,0.7704,0.7973062,0.02153,0.023303138,0.015089999999999998,0.016640468,train,1.0349249480793161
4e_synth_02906,0.6632,0.658728,0.01961,0.020983236,0.01334,0.014013366,train,0.9932569413478469
4e_synth_02907,0.6482,0.6467079,0.01611,0.01641535,0.01219,0.012255466,train,0.9976980753130326
4e_synth_02908,0.5292,0.52601177,0.025600000000000005,0.02569053,0.013269999999999999,0.0130313225,train,0.9939753684867807
4e_synth_02909,0.6035,0.6139214,0.01655,0.019072268,0.01251,0.012930608,train,1.0172682748713964
4e_synth_02910,0.7001,0.71203756,0.02563,0.024974655,0.02163,0.024362996,train,1.0170512260019635
4e_synth_02911,0.5573,0.5461036,0.023370000000000002,0.023663018,0.012810000000000002,0.0126266945,train,0.9799095580249719
4e_synth_02912,0.5236,0.53264654,0.02515,0.02421359,0.01195,0.0117736,train,1.0172775722442464
4e_synth_02913,0.6654,0.6798168,0.02524,0.026439957,0.019779999999999996,0.021123923,train,1.0216663397573156
4e_synth_02914,0.6793,0.69548917,0.02095,0.02184134,0.0134,0.0144519145,train,1.0238321333241782
4e_synth_02915,0.6351,0.63100046,0.02193,0.022968926,0.01314,0.013578548,train,0.9935450467551304
4e_synth_02916,0.5575,0.5607499,0.02581,0.025603801,0.01786,0.018827176,train,1.0058293962692466
4e_synth_02917,0.5437,0.55276114,0.021,0.019248318,0.01127,0.011670173,train,1.0166656933704326
4e_synth_02918,0.6436,0.6359301,0.01873,0.020080715,0.01301,0.014434322,train,0.9880828479567695
4e_synth_02919,0.5527,0.55692255,0.02204,0.021896547,0.01282,0.013560372,train,1.0076398678664513
4e_synth_02920,0.6229,0.63280565,0.03266,0.03010717,0.01417,0.015033797,train,1.015902465027855
4e_synth_02921,1.007,1.0169339,0.02325,0.025183119,0.01786,0.018984681,train,1.0098648639516064
4e_synth_02922,0.4273,0.4477657,0.02061,0.01921905,0.01126,0.010477965,train,1.0478954083071976
4e_synth_02923,0.5093,0.51948655,0.03540999999999999,0.03606377,0.01442,0.014527972,train,1.0200010730736668
4e_synth_02924,0.5121,0.51315844,0.0148,0.016543578,0.01301,0.012750138,train,1.00206686309296
4e_synth_02925,0.5488,0.55911094,0.03041,0.031098243,0.013019999999999999,0.013565152,train,1.0187881550705469
4e_synth_02926,0.6147,0.6287472,0.03432,0.033949398,0.01481,0.015621675,train,1.0228521633442968
4e_synth_02927,0.6412,0.63880885,0.01943,0.020399839,0.01315,0.013358573,train,0.9962708148373267
4e_synth_02928,0.7102,0.715693,0.028880000000000003,0.029848568,0.01628,0.016573807,train,1.0077344367484649
4e_synth_02929,0.6237,0.62016386,0.01663,0.015981335,0.01565,0.0148135945,train,0.994330379889144
4e_synth_02930,0.5403,0.5457576,0.0259,0.022596668,0.014230000000000001,0.014269778,train,1.0101010396527776
4e_synth_02931,0.5598,0.5728102,0.02387,0.025892,0.01361,0.01320717,train,1.0232407521162343
4e_synth_02932,0.7138,0.720131,0.030510000000000002,0.03188482,0.01852,0.017354103,train,1.0088694032149075
4e_synth_02933,0.5168,0.52739394,0.01476,0.017461311,0.009313,0.010186185,train,1.0204991043167586
4e_synth_02934,0.6435,0.65068555,0.01586,0.018908245,0.01241,0.012622177,train,1.0111663539741238
4e_synth_02935,0.8053,0.80737627,0.09156,0.092953354,0.0282,0.029726954,train,1.002578250994434
4e_synth_02936,0.5252,0.5321091,0.029810000000000003,0.028981633,0.01365,0.013880878,train,1.0131551442215303
4e_synth_02937,0.8221,0.8312665,0.02181,0.022969345,0.01966,0.019524384,train,1.0111501306502026
4e_synth_02938,0.6864,0.68584365,0.01875,0.016296128,0.01696,0.01832168,train,0.9991894617225184
4e_synth_02939,0.5139,0.5278703,0.025710000000000004,0.025942706,0.01184,0.012083904,train,1.0271848558706864
4e_synth_02940,0.6596,0.6760788,0.03591,0.03606752,0.01796,0.017507825,train,1.02498301453414
4e_synth_02941,0.6251,0.62177056,0.02283,0.022433085,0.01301,0.013043178,train,0.9946737493863775
4e_synth_02942,0.6821,0.691936,0.0215,0.021256573,0.01511,0.016369758,train,1.0144201965734696
4e_synth_02943,0.587,0.5983562,0.02263,0.024523022,0.01292,0.013363858,train,1.0193461453894335
4e_synth_02944,0.8406,0.84351087,0.04091,0.040156104,0.019690000000000003,0.020375371,train,1.003462843403713
4e_synth_02945,0.6465,0.6564193,0.02103,0.020261213,0.013750000000000002,0.013826931,train,1.015343042832424
4e_synth_02946,0.67,0.6726543,0.01993,0.021481566,0.01431,0.015087726,train,1.003961598695214
4e_synth_02947,1.044,1.052499,0.03333,0.035039846,0.022610000000000005,0.023132386,train,1.0081408581057727
4e_synth_02948,0.7138,0.7184635,0.03923,0.035280216,0.018,0.018701375,train,1.0065333153160054
4e_synth_02949,1.224,1.214849,0.02445,0.026945423,0.021659999999999995,0.023082485,train,0.9925236888960296
4e_synth_02950,0.5641,0.5635724,0.05178,0.0487797,0.0186,0.018107904,train,0.9990647168388562
4e_synth_02951,0.6825,0.6937957,0.02128,0.020404644,0.01482,0.015979417,train,1.0165504483512906
4e_synth_02952,0.6417,0.6467061,0.025210000000000003,0.02718117,0.01422,0.014619779,train,1.0078013156904542
4e_synth_02953,0.618,0.6247407,0.0329,0.032252945,0.01461,0.015535573,train,1.0109073135845097
4e_synth_02954,0.7261,0.7421894,0.04041,0.036797073,0.01847,0.018890008,train,1.0221586659532198
4e_synth_02955,0.6527,0.66092455,0.02601,0.028639268,0.01863,0.021800546,train,1.0126008179426305
4e_synth_02956,0.6668,0.67416745,0.03667,0.036348734,0.019,0.018656082,train,1.0110489715697455
4e_synth_02957,0.6705,0.68120694,0.026120000000000004,0.026658855,0.019529999999999995,0.023341302,train,1.0159685929971876
4e_synth_02958,0.7039,0.71140945,0.02278,0.026598584,0.02784,0.030332293,train,1.0106683471762063
4e_synth_02959,0.4815,0.4881779,0.022599999999999995,0.022813194,0.011769999999999997,0.011449148,train,1.0138689419438411
4e_synth_02960,0.6366,0.6429329,0.02044,0.021127127,0.01294,0.013979494,train,1.009947992217567
4e_synth_02961,0.5866,0.5968849,0.03188,0.032348014,0.01462,0.015412099,train,1.0175330826661466
4e_synth_02962,0.7115,0.71811867,0.0216,0.022147167,0.014440000000000001,0.015049594,train,1.0093024140583824
4e_synth_02963,0.76,0.7680131,0.02908,0.03113747,0.01626,0.017086009,train,1.0105435785494352
4e_synth_02964,0.6258,0.62991107,0.026530000000000005,0.025355645,0.014500000000000002,0.014678888,train,1.0065692954644032
4e_synth_02965,0.6147,0.60753006,0.02451,0.025257863,0.01322,0.013489045,train,0.9883358669761954
4e_synth_02966,0.5507,0.5621861,0.0123,0.0141250845,0.009678,0.010884118,train,1.0208573124035099
4e_synth_02967,0.4903,0.498754,0.04252,0.041438647,0.01511,0.015544242,train,1.0172424937860347
4e_synth_02968,0.7128,0.71792203,0.02758,0.02867869,0.02502,0.027056973,train,1.0071857910766344
4e_synth_02969,0.6593,0.66908455,0.03962,0.038131405,0.019279999999999995,0.01707652,train,1.0148408144246857
4e_synth_02970,0.4863,0.5017511,0.027110000000000002,0.027283553,0.01314,0.013639421,train,1.0317728251261695
4e_synth_02971,0.6561,0.66292167,0.01746,0.019191172,0.01393,0.013820355,train,1.0103972978189286
4e_synth_02972,0.7831,0.79493916,0.01486,0.019046538,0.015,0.015943313,train,1.0151183250504212
4e_synth_02973,0.9608999999999999,0.9624289,0.03205,0.035444584,0.02446,0.022976747,train,1.0015911410360807
4e_synth_02974,0.6612,0.6584145,0.03471,0.032856062,0.01704,0.016752278,train,0.9957871794772739
4e_synth_02975,0.714,0.71611214,0.04025,0.037114143,0.01737,0.017320622,train,1.0029581748470873
4e_synth_02976,0.7135,0.72185457,0.024920000000000005,0.02418923,0.02376,0.02276455,train,1.0117092747410945
4e_synth_02977,0.5118,0.5118586,0.03721,0.03146024,0.01347,0.013801816,train,1.0001144636511197
4e_synth_02978,0.6276,0.6373188,0.07137,0.07060299,0.02239,0.022914605,train,1.0154856436567141
4e_synth_02979,0.7485,0.7706399,0.08519,0.08531776,0.02246,0.022187235,train,1.0295790198968902
4e_synth_02980,0.6154,0.6323601,0.0187,0.020184292,0.01345,0.013130218,train,1.0275594747256336
4e_synth_02981,0.77,0.76566017,0.07928,0.07324859,0.02039,0.021316009,train,0.994363852909633
4e_synth_02982,0.7716,0.7833078,0.02025,0.021542422,0.01505,0.015161266,train,1.0151733939297896
4e_synth_02983,0.5485,0.5559778,0.01298,0.013804244,0.01002,0.010512719,train,1.0136332203283458
4e_synth_02984,0.5462,0.5633255,0.030880000000000005,0.03203427,0.0147,0.014264113,train,1.031353944214828
4e_synth_02985,0.574,0.590743,0.025890000000000003,0.026270323,0.01751,0.018108439,train,1.0291689987381993
4e_synth_02986,0.8358,0.83107543,0.03969,0.038395666,0.01912,0.019819485,train,0.9943472480454437
4e_synth_02987,0.6295,0.64112836,0.02989,0.030255057,0.01845,0.017738618,train,1.0184723768469075
4e_synth_02988,0.7084,0.70897603,0.01399,0.01778056,0.01322,0.014452524,train,1.0008131427861822
4e_synth_02989,0.7811,0.78637207,0.09059,0.090238124,0.02626,0.0268944,train,1.0067495398081274
4e_synth_02990,0.5564,0.5585659,0.026460000000000004,0.0284791,0.01271,0.012957412,train,1.0038927293869337
4e_synth_02991,0.5367,0.5377416,0.05243,0.050455965,0.01796,0.017640999,train,1.0019407517554175
4e_synth_02992,0.5456,0.5419461,0.02717,0.027294409,0.0136,0.012881119,train,0.9933029932360495
4e_synth_02993,0.7486,0.75041044,0.03126,0.026740234,0.01603,0.015743375,train,1.00241843118344
4e_synth_02994,0.6733,0.6638457,0.03005,0.030916758,0.01642,0.015557392,train,0.9859582918564561
4e_synth_02995,0.6254,0.64692867,0.01265,0.014067451,0.01731,0.017922962,train,1.0344238375793984
4e_synth_02996,0.6438,0.6509374,0.02162,0.02116441,0.01319,0.013834856,train,1.0110863286836356
4e_synth_02997,0.6699,0.6801564,0.025820000000000003,0.023495685,0.01481,0.014744645,train,1.0153103593677384
4e_synth_02998,0.8713,0.8812195,0.019,0.01962017,0.018,0.018026665,train,1.0113847196875163
4e_synth_02999,0.5078,0.49789193,0.02028,0.019675847,0.01157,0.011029039,train,0.9804882487709853
4e_synth_03000,0.7881,0.79345506,0.03581,0.036174607,0.01827,0.019399906,train,1.0067949045764781
4e_synth_03001,0.6704,0.669856,0.01855,0.019414159,0.01402,0.013669478,train,0.9991885618548974
4e_synth_03002,0.7573,0.75941813,0.02034,0.02174901,0.014649999999999998,0.015339892,train,1.0027969495853155
4e_synth_03003,0.4676,0.4741734,0.01927,0.017873777,0.010240000000000003,0.010558432,train,1.014057734871237
4e_synth_03004,0.5793,0.58685917,0.0279,0.026723094,0.01405,0.0149482,train,1.0130487944452993
4e_synth_03005,0.7979,0.81129926,0.01966,0.02080629,0.01523,0.015211868,train,1.0167931625905497
4e_synth_03006,0.8823,0.89232904,0.04041,0.039360836,0.02035,0.021094447,train,1.0113669241635312
4e_synth_03007,0.7141,0.71982145,0.02579,0.025864877,0.021860000000000004,0.026286542,train,1.008012117482821
4e_synth_03008,0.4513,0.4608949,0.009512,0.011708573,0.007921,0.008629429,train,1.021260608201436
4e_synth_03009,0.8268,0.83271646,0.03296,0.022405282,0.01581,0.016378835,train,1.0071558599375157
4e_synth_03010,0.475,0.481535,0.01224,0.015398482,0.00847,0.0094127515,train,1.0137578688169782
4e_synth_03011,0.6301,0.63415134,0.01465,0.014989552,0.01161,0.012053822,train,1.0064296770845023
4e_synth_03012,0.9527999999999999,0.9796897,0.03242,0.034762815,0.019360000000000002,0.020887138,train,1.0282217855717735
4e_synth_03013,0.5216,0.5290217,0.01917,0.020647384,0.01142,0.011421824,train,1.0142286816623314
4e_synth_03014,0.7155,0.72274685,0.030630000000000004,0.03240421,0.01642,0.016675506,train,1.0101283704543096
4e_synth_03015,0.6058,0.6168766,0.028380000000000002,0.029368207,0.01451,0.014887497,train,1.0182842558152057
